annee_numero_de_tirage;jour_de_tirage;date_de_tirage;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;numero_chance;combinaison_gagnante_en_ordre_croissant;nombre_de_gagnant_au_rang1;rapport_du_rang1;nombre_de_gagnant_au_rang2;rapport_du_rang2;nombre_de_gagnant_au_rang3;rapport_du_rang3;nombre_de_gagnant_au_rang4;rapport_du_rang4;nombre_de_gagnant_au_rang5;rapport_du_rang5;nombre_de_gagnant_au_rang6;rapport_du_rang6;numero_jokerplus;devise;;;;;;;;;
2013005;SAMEDI  ;12/01/2013;14/03/2013;13;48;40;6;37;7;6-13-37-40-48+7;1;2000000;3;109276;535;1318,7;24488;12,4;385650;5,6;955791;2;4541132;eur;;;;;;;;;
2013004;MERCREDI;09/01/2013;11/03/2013;30;33;22;29;26;9;22-26-29-30-33+9;1;11000000;3;92882,4;503;1192,2;22907;11,3;348228;5,3;485662;2;6533104;eur;;;;;;;;;
2013003;LUNDI   ;07/01/2013;09/03/2013;45;31;15;32;48;5;15-31-32-45-48+5;0;0;0;0;252;2629,1;13063;15;215751;6,4;460720;2;4819601;eur;;;;;;;;;
2013002;SAMEDI  ;05/01/2013;07/03/2013;30;46;47;6;45;6;6-30-45-46-47+6;0;0;1;357983,8;438;1759;23104;14,4;373122;6,3;696511;2;4210068;eur;;;;;;;;;
2013001;MERCREDI;02/01/2013;04/03/2013;33;21;37;22;31;4;21-22-31-33-37+4;0;0;2;121709,6;401;1306,4;17621;12,8;281602;5,7;427610;2;3239100;eur;;;;;;;;;
2012157;LUNDI   ;31/12/2012;02/03/2013;4;47;21;44;36;3;4-21-36-44-47+3;0;0;2;209084,6;682;1319,6;31728;12,2;477117;5,8;822653;2;4172130;eur;;;;;;;;;
2012156;SAMEDI  ;29/12/2012;28/02/2013;45;7;11;37;23;4;7-11-23-37-45+4;1;4000000;12;28345,3;1077;679,7;38355;8,2;499893;4,5;602660;2;2618634;eur;;;;;;;;;
2012155;MERCREDI;26/12/2012;25/02/2013;3;17;31;5;2;9;2-3-5-17-31+9;0;0;3;72148,9;632;737;27914;7,2;332095;4,3;370965;2;2113476;eur;;;;;;;;;
2012154;LUNDI   ;24/12/2012;23/02/2013;5;12;32;7;47;6;5-7-12-32-47+6;0;0;7;31091,2;561;834,9;25955;7,8;332933;4,3;421388;2;7557556;eur;;;;;;;;;
2012153;SAMEDI  ;22/12/2012;21/02/2013;47;1;2;34;24;1;1-2-24-34-47+1;1;7000000;3;138662,6;547;1636,7;29834;13;492597;5,6;604322;2;3165639;eur;;;;;;;;;
2012152;MERCREDI;19/12/2012;18/02/2013;5;10;25;19;49;8;5-10-19-25-49+8;2;1500000;5;45960,5;1047;472,3;34896;6,1;383629;3,9;417916;2;3751087;eur;;;;;;;;;
2012151;LUNDI   ;17/12/2012;16/02/2013;16;27;39;29;32;5;16-27-29-32-39+5;0;0;2;81609,3;253;1388,4;12419;12,2;184750;5,8;367599;2;847308;eur;;;;;;;;;
2012150;SAMEDI  ;15/12/2012;14/02/2013;26;24;11;33;41;9;11-24-26-33-41+9;1;2000000;1;310172,7;582;1146,9;29711;9,7;403171;5,1;555618;2;3360743;eur;;;;;;;;;
2012149;MERCREDI;12/12/2012;11/02/2013;37;19;32;36;20;4;19-20-32-36-37+4;1;12000000;3;167101,6;700;1541,2;32211;14,5;535358;6,2;886776;2;7328312;eur;;;;;;;;;
2012148;LUNDI   ;10/12/2012;09/02/2013;36;16;4;20;47;8;4-16-20-36-47+8;0;0;0;0;326;1798,9;13947;12,4;213066;5,8;336320;2;4496170;eur;;;;;;;;;
2012147;SAMEDI  ;08/12/2012;07/02/2013;22;47;45;24;28;2;22-24-28-45-47+2;0;0;4;83121,6;523;1368,2;26770;11,5;407139;5,4;501480;2;1421278;eur;;;;;;;;;
2012146;MERCREDI;05/12/2012;04/02/2013;28;24;36;45;27;8;24-27-28-36-45+8;0;0;0;0;329;2302,9;18422;12,1;280017;5,7;439629;2;4371754;eur;;;;;;;;;
2012145;LUNDI   ;03/12/2012;02/02/2013;39;25;16;6;11;6;6-11-16-25-39+6;0;0;2;86557,8;513;726,2;19501;8,2;250752;4,6;328540;2;6996141;eur;;;;;;;;;
2012144;SAMEDI  ;01/12/2012;31/01/2013;19;25;12;45;44;10;12-19-25-44-45+10;0;0;6;53581,4;782;884,7;32560;9,2;447648;4,7;435022;2;6912215;eur;;;;;;;;;
2012143;MERCREDI;28/11/2012;28/01/2013;16;34;28;4;11;1;4-11-16-28-34+1;0;0;2;113317,6;622;784,1;25232;8,3;327789;4,6;318433;2;7508712;eur;;;;;;;;;
2012142;LUNDI   ;26/11/2012;26/01/2013;35;15;48;44;9;6;9-15-35-44-48+6;0;0;0;0;251;2051,2;11584;13,1;183595;5,9;318800;2;7761054;eur;;;;;;;;;
2012141;SAMEDI  ;24/11/2012;24/01/2013;18;21;19;5;28;2;5-18-19-21-28+2;0;0;2;153043,9;901;731,1;36939;7,7;470223;4,3;456692;2;6721387;eur;;;;;;;;;
2012140;MERCREDI;21/11/2012;21/01/2013;10;43;6;4;46;10;4-6-10-43-46+10;0;0;3;73214,9;525;900,4;20849;9,8;289246;5;301218;2;4472212;eur;;;;;;;;;
2012139;LUNDI   ;19/11/2012;19/01/2013;6;41;16;1;3;1;1-3-6-16-41+1;0;0;1;158092,7;399;852,7;17190;8,5;220965;4,7;221717;2;5440491;eur;;;;;;;;;
2012138;SAMEDI  ;17/11/2012;17/01/2013;8;6;27;37;33;7;6-8-27-33-37+7;1;4000000;0;0;547;1812,5;27541;10,6;411344;5;898927;2;9057774;eur;;;;;;;;;
2012137;MERCREDI;14/11/2012;14/01/2013;29;40;39;46;21;8;21-29-39-40-46+8;0;0;2;113048,4;292;1666,4;13203;15,9;222386;6,7;410360;2;8459441;eur;;;;;;;;;
2012136;LUNDI   ;12/11/2012;12/01/2013;25;45;20;6;48;7;6-20-25-45-48+7;0;0;2;81327,5;345;1014,6;14710;10,3;200753;5,3;469813;2;319653;eur;;;;;;;;;
2012135;SAMEDI  ;10/11/2012;10/01/2013;19;46;17;3;43;5;3-17-19-43-46+5;2;3500000;1;388626,7;651;1284,7;32463;11,1;490132;5,2;830989;2;2772400;eur;;;;;;;;;
2012134;MERCREDI;07/11/2012;07/01/2013;34;16;21;2;40;7;2-16-21-34-40+7;0;0;0;0;315;2225,6;15229;13,6;242516;6,1;659259;2;8061212;eur;;;;;;;;;
2012133;LUNDI   ;05/11/2012;05/01/2013;27;14;37;9;33;7;9-14-27-33-37+7;2;5500000;1;186401,8;415;966,6;17511;9,9;247812;5;519393;2;6644811;eur;;;;;;;;;
2012132;SAMEDI  ;03/11/2012;03/01/2013;15;11;9;22;36;8;9-11-15-22-36+8;0;0;2;160234;1063;648,8;41305;7,2;500316;4,2;595960;2;9044911;eur;;;;;;;;;
2012131;MERCREDI;31/10/2012;31/12/2012;29;23;41;16;5;1;5-16-23-29-41+1;0;0;5;48729,7;571;918,3;22846;9,9;315013;5,1;339983;2;6314247;eur;;;;;;;;;
2012130;LUNDI   ;29/10/2012;29/12/2012;19;16;46;13;38;7;13-16-19-38-46+7;0;0;1;172065,6;309;1198,4;14678;10,9;217840;5,2;486165;2;9129136;eur;;;;;;;;;
2012129;SAMEDI  ;27/10/2012;27/12/2012;29;2;41;47;10;1;2-10-29-41-47+1;0;0;0;0;537;1873,9;26317;11,3;390029;5,4;446042;2;6839006;eur;;;;;;;;;
2012128;MERCREDI;24/10/2012;24/12/2012;30;24;5;40;17;7;5-17-24-30-40+7;0;0;2;115355,9;600;827,5;23463;9,1;313984;4,8;687253;2;9295003;eur;;;;;;;;;
2012127;LUNDI   ;22/10/2012;22/12/2012;28;25;24;14;41;5;14-24-25-28-41+5;0;0;0;0;269;1966,3;14309;10,9;210735;5,3;371341;2;2875016;eur;;;;;;;;;
2012126;SAMEDI  ;20/10/2012;20/12/2012;34;14;11;24;41;5;11-14-24-34-41+5;0;0;3;105947,5;557;1228,1;26631;11,1;390733;5,4;705916;2;5310645;eur;;;;;;;;;
2012125;MERCREDI;17/10/2012;17/12/2012;19;10;32;20;13;2;10-13-19-20-32+2;0;0;1;226120,6;561;867,4;26038;8,1;349324;4,3;326615;2;6593147;eur;;;;;;;;;
2012124;LUNDI   ;15/10/2012;15/12/2012;7;23;11;39;44;8;7-11-23-39-44+8;0;0;4;40659,7;490;714,3;18747;8;240701;4,5;306690;2;7272160;eur;;;;;;;;;
2012123;SAMEDI  ;13/10/2012;13/12/2012;41;49;1;35;16;4;1-16-35-41-49+4;1;11000000;0;0;450;2276,8;23126;13,1;351525;6,1;579645;2;8688107;eur;;;;;;;;;
2012122;MERCREDI;10/10/2012;10/12/2012;16;35;37;3;19;3;3-16-19-35-37+3;0;0;1;217429,3;395;1184,6;16519;12,2;256256;5,6;427030;2;8219261;eur;;;;;;;;;
2012121;LUNDI   ;08/10/2012;08/12/2012;39;32;24;13;27;2;13-24-27-32-39+2;0;0;2;74162,5;350;912;13989;9,8;191525;5,1;219958;2;8401696;eur;;;;;;;;;
2012120;SAMEDI  ;06/10/2012;06/12/2012;27;1;47;30;39;4;1-27-30-39-47+4;1;5000000;0;0;430;2230,7;22591;12,5;356664;5,6;562329;2;8636015;eur;;;;;;;;;
2012119;MERCREDI;03/10/2012;03/12/2012;16;44;25;26;24;1;16-24-25-26-44+1;0;0;0;0;306;2286,2;17289;11,9;272748;5,4;295896;2;3802902;eur;;;;;;;;;
2012118;LUNDI   ;01/10/2012;01/12/2012;34;2;40;29;41;6;2-29-34-40-41+6;0;0;0;0;165;3044,7;8759;16,9;149150;7,1;286783;2;2377090;eur;;;;;;;;;
2012117;SAMEDI  ;29/09/2012;29/11/2012;21;18;47;10;7;1;7-10-18-21-47+1;0;0;10;30066,4;869;744,6;36414;7,7;465603;4,3;413052;2;9527601;eur;;;;;;;;;
2012116;MERCREDI;26/09/2012;26/11/2012;42;29;38;12;46;9;12-29-38-42-46+9;1;5000000;1;220787,3;389;1221,5;16357;12,5;249452;5,8;366068;2;845010;eur;;;;;;;;;
2012115;LUNDI   ;24/09/2012;24/11/2012;41;18;40;1;21;6;1-18-21-40-41+6;0;0;3;52851,2;235;1452;11220;13,1;179378;5,8;296328;2;1202994;eur;;;;;;;;;
2012114;SAMEDI  ;22/09/2012;22/11/2012;17;23;37;44;25;9;17-23-25-37-44+9;0;0;3;98731,3;608;1048,4;25674;10,7;366582;5,3;504005;2;2649721;eur;;;;;;;;;
2012113;MERCREDI;19/09/2012;19/11/2012;49;5;34;27;41;7;5-27-34-41-49+7;0;0;5;43759,2;395;1192,1;16904;12;254114;5,7;676791;2;3959696;eur;;;;;;;;;
2012112;LUNDI   ;17/09/2012;17/11/2012;16;25;14;7;17;7;7-14-16-17-25+7;1;12000000;4;46816,4;605;666,1;23431;7,4;290792;4,2;543471;2;5423254;eur;;;;;;;;;
2012111;SAMEDI  ;15/09/2012;15/11/2012;17;21;43;37;15;2;15-17-21-37-43+2;0;0;3;111032;576;1244,5;26544;11,7;399263;5,5;475429;2;9800953;eur;;;;;;;;;
2012110;MERCREDI;12/09/2012;12/11/2012;32;1;49;12;38;8;1-12-32-38-49+8;0;0;0;0;442;1801,7;20692;11,3;316312;5,3;489870;2;6604700;eur;;;;;;;;;
2012109;LUNDI   ;10/09/2012;10/11/2012;19;28;43;3;25;9;3-19-25-28-43+9;0;0;1;179088,9;364;1058,8;17931;9,3;245965;4,8;299396;2;2805721;eur;;;;;;;;;
2012108;SAMEDI  ;08/09/2012;08/11/2012;9;22;43;34;15;4;9-15-22-34-43+4;0;0;4;80509,3;755;917,9;29965;10;412623;5,2;585018;2;5131423;eur;;;;;;;;;
2012107;MERCREDI;05/09/2012;05/11/2012;37;8;1;26;10;4;1-8-10-26-37+4;0;0;8;36737,8;718;880,9;32268;8,4;421581;4,6;544279;2;6076801;eur;;;;;;;;;
2012106;LUNDI   ;03/09/2012;03/11/2012;34;27;22;18;37;3;18-22-27-34-37+3;0;0;3;52584,7;304;1116,8;12909;11,3;193025;5,4;318786;2;6982530;eur;;;;;;;;;
2012105;SAMEDI  ;01/09/2012;01/11/2012;28;5;22;25;13;10;5-13-22-25-28+10;0;0;8;36595,8;1283;491,1;43086;6,3;490206;3,9;358446;2;9057056;eur;;;;;;;;;
2012104;MERCREDI;29/08/2012;29/10/2012;20;29;26;11;8;9;8-11-20-26-29+9;1;7000000;7;32307;968;502,8;32462;6,4;364669;4,1;367680;2;6635795;eur;;;;;;;;;
2012103;LUNDI   ;27/08/2012;27/10/2012;18;32;40;7;8;5;7-8-18-32-40+5;0;0;0;0;258;1943,6;12777;11,6;203956;5,1;380144;2;8402059;eur;;;;;;;;;
2012102;SAMEDI  ;25/08/2012;25/10/2012;9;13;2;29;10;9;2-9-10-13-29+9;0;0;5;57817,1;1218;510,8;44375;6;494024;3,8;481452;2;4984160;eur;;;;;;;;;
2012101;MERCREDI;22/08/2012;22/10/2012;14;13;18;33;22;7;13-14-18-22-33+7;0;0;3;69777,2;583;772,7;24255;8;308950;4,5;641375;2;2717544;eur;;;;;;;;;
2012100;LUNDI   ;20/08/2012;20/10/2012;45;26;33;27;11;2;11-26-27-33-45+2;0;0;0;0;289;1610,6;13678;10;200175;4,9;211421;2;2496685;eur;;;;;;;;;
2012099;SAMEDI  ;18/08/2012;18/10/2012;25;26;42;12;2;7;2-12-25-26-42+7;0;0;3;90545,9;637;917,7;28903;8,7;387231;4,6;836852;2;1358218;eur;;;;;;;;;
2012098;MERCREDI;15/08/2012;15/10/2012;13;24;2;15;19;5;2-13-15-19-24+5;3;1000000;3;63184,2;760;536,7;27353;6,4;315275;4;469856;2;7255649;eur;;;;;;;;;
2012097;LUNDI   ;13/08/2012;13/10/2012;49;25;12;16;4;4;4-12-16-25-49+4;0;0;2;75710,3;538;605,7;18839;7,4;226205;4,4;278170;2;2037035;eur;;;;;;;;;
2012096;SAMEDI  ;11/08/2012;11/10/2012;7;1;10;45;44;9;1-7-10-44-45+9;1;3000000;3;94895,4;644;951,3;31264;8,4;425704;4,4;474970;2;643900;eur;;;;;;;;;
2012095;MERCREDI;08/08/2012;08/10/2012;32;35;42;11;1;4;1-11-32-35-42+4;0;0;1;206568;265;1677,6;13986;13,7;236055;5,8;381673;2;1380189;eur;;;;;;;;;
2012094;LUNDI   ;06/08/2012;06/10/2012;12;7;10;34;47;7;7-10-12-34-47+7;2;1000000;0;0;330;1419,5;16370;8,4;225973;4,3;447154;2;2765900;eur;;;;;;;;;
2012093;SAMEDI  ;04/08/2012;04/10/2012;29;49;34;26;25;6;25-26-29-34-49+6;1;7000000;1;303126,2;411;1587,3;21747;13;350381;5,7;554304;2;297870;eur;;;;;;;;;
2012092;MERCREDI;01/08/2012;01/10/2012;33;45;17;30;11;6;11-17-30-33-45+6;0;0;2;109554,8;430;1096,6;19481;10,4;287556;5;399326;2;9710044;eur;;;;;;;;;
2012091;LUNDI   ;30/07/2012;29/09/2012;35;6;38;4;13;3;4-6-13-35-38+3;0;0;2;78253,3;272;1238,3;13652;10,6;207236;5;306480;2;2450765;eur;;;;;;;;;
2012090;SAMEDI  ;28/07/2012;27/09/2012;29;4;6;39;7;3;4-6-7-29-39+3;0;0;3;97492,2;565;1114;30433;8,9;426625;4,5;568654;2;7220192;eur;;;;;;;;;
2012089;MERCREDI;25/07/2012;24/09/2012;17;16;14;32;36;6;14-16-17-32-36+6;0;0;1;208541,6;278;1614,4;13733;14,1;226180;6,1;375316;2;7158807;eur;;;;;;;;;
2012088;LUNDI   ;23/07/2012;22/09/2012;40;31;38;23;28;3;23-28-31-38-40+3;0;0;1;149204,1;234;1372,2;10435;13,3;166320;5,9;289648;2;6893955;eur;;;;;;;;;
2012087;SAMEDI  ;21/07/2012;20/09/2012;22;3;1;44;40;3;1-3-22-40-44+3;1;17000000;6;56155,3;650;1115,5;29958;10,4;440354;5;654489;2;6850701;eur;;;;;;;;;
2012086;MERCREDI;18/07/2012;17/09/2012;26;25;4;28;32;5;4-25-26-28-32+5;0;0;0;0;484;1596;21166;10,8;312766;5,2;595747;2;3882601;eur;;;;;;;;;
2012085;LUNDI   ;16/07/2012;15/09/2012;3;32;6;19;37;2;3-6-19-32-37+2;0;0;2;92690,7;368;1084,1;16390;10,5;241705;5,1;289171;2;9794558;eur;;;;;;;;;
2012084;SAMEDI  ;14/07/2012;13/09/2012;22;44;40;5;41;6;5-22-40-41-44+6;0;0;2;143984,2;394;1572,9;20903;12,8;328980;5,8;523705;2;4839333;eur;;;;;;;;;
2012083;MERCREDI;11/07/2012;10/09/2012;23;20;30;21;36;9;20-21-23-30-36+9;0;0;0;0;285;2393;15595;12,9;258157;5,5;355830;2;2595340;eur;;;;;;;;;
2012082;LUNDI   ;09/07/2012;08/09/2012;15;38;41;45;26;3;15-26-38-41-45+3;0;0;1;157206;239;1415,6;10887;13,4;167176;6,2;306151;2;4087111;eur;;;;;;;;;
2012081;SAMEDI  ;07/07/2012;06/09/2012;5;30;17;1;44;1;1-5-17-30-44+1;0;0;4;74448,8;674;950,9;31040;8,9;422414;4,6;391712;2;1468208;eur;;;;;;;;;
2012080;MERCREDI;04/07/2012;03/09/2012;13;40;37;17;39;6;13-17-37-39-40+6;0;0;0;0;343;1971,8;14787;13,5;240980;5,9;388912;2;3028426;eur;;;;;;;;;
2012079;LUNDI   ;02/07/2012;01/09/2012;2;15;7;46;6;5;2-6-7-15-46+5;0;0;1;149986,5;351;919,6;17100;8,1;227715;4,3;362969;2;2527677;eur;;;;;;;;;
2012078;SAMEDI  ;30/06/2012;30/08/2012;13;45;1;42;12;4;1-12-13-42-45+4;1;4000000;4;73677,4;549;1155,3;27540;9,9;424324;4,6;541021;2;2202765;eur;;;;;;;;;
2012077;MERCREDI;27/06/2012;27/08/2012;22;41;5;1;11;7;1-5-11-22-41+7;0;0;3;70116,3;764;592,5;30893;6,3;340335;4,1;650357;2;9400437;eur;;;;;;;;;
2012076;LUNDI   ;25/06/2012;25/08/2012;27;11;40;10;13;7;10-11-13-27-40+7;0;0;1;149625,7;395;815,2;18331;7,6;244345;4;450362;2;7373491;eur;;;;;;;;;
2012075;SAMEDI  ;23/06/2012;23/08/2012;41;12;6;47;27;3;6-12-27-41-47+3;1;4000000;3;99556,3;786;817,7;30198;9,2;415147;4,7;572603;2;109461;eur;;;;;;;;;
2012074;MERCREDI;20/06/2012;20/08/2012;36;33;15;41;47;5;15-33-36-41-47+5;0;0;0;0;265;2571,1;13445;14,9;206331;6,9;541429;2;2006198;eur;;;;;;;;;
2012073;LUNDI   ;18/06/2012;18/08/2012;37;5;7;16;38;3;5-7-16-37-38+3;0;0;2;76848,5;231;1431,9;12670;11,3;202783;5;297264;2;4425287;eur;;;;;;;;;
2012072;SAMEDI  ;16/06/2012;16/08/2012;14;31;1;39;27;6;1-14-27-31-39+6;1;7000000;2;158768,4;580;1178,2;27137;10,9;399289;5,2;580655;2;8817552;eur;;;;;;;;;
2012071;MERCREDI;13/06/2012;13/08/2012;33;48;20;8;3;10;3-8-20-33-48+10;0;0;0;0;484;1526;20994;10,4;308294;5;266017;2;2540206;eur;;;;;;;;;
2012070;LUNDI   ;11/06/2012;11/08/2012;20;6;16;4;29;1;4-6-16-20-29+1;0;0;6;27883,7;567;635;20036;7,7;246030;4,5;228312;2;1738221;eur;;;;;;;;;
2012069;SAMEDI  ;09/06/2012;09/08/2012;13;25;14;18;20;6;13-14-18-20-25+6;0;0;8;39745,7;961;712;36710;8;473657;4,4;572219;2;932522;eur;;;;;;;;;
2012068;MERCREDI;06/06/2012;06/08/2012;21;23;12;24;13;6;12-13-21-23-24+6;0;0;4;56002;727;663,1;28939;7,2;385615;3,8;416140;2;2578919;eur;;;;;;;;;
2012067;LUNDI   ;04/06/2012;04/08/2012;38;42;35;43;40;4;35-38-40-42-43+4;0;0;2;78301,8;222;1518,1;9356;15,6;138237;7,5;299622;2;4422441;eur;;;;;;;;;
2012066;SAMEDI  ;02/06/2012;02/08/2012;26;9;34;39;22;1;9-22-26-34-39+1;1;7000000;3;132776,3;647;1324,9;32511;11,4;496875;5,3;537359;2;4326129;eur;;;;;;;;;
2012065;MERCREDI;30/05/2012;30/07/2012;9;30;13;17;5;3;5-9-13-17-30+3;0;0;9;25232;1257;388,8;37946;5,5;404424;3,7;441950;2;8973931;eur;;;;;;;;;
2012064;LUNDI   ;28/05/2012;28/07/2012;30;42;38;15;41;3;15-30-38-41-42+3;0;0;1;140285,3;143;2111,3;8334;15,7;138776;6,7;282144;2;1201742;eur;;;;;;;;;
2012063;SAMEDI  ;26/05/2012;26/07/2012;27;47;40;41;29;7;27-29-40-41-47+7;0;0;1;302898,6;412;1582,2;19220;14,7;322942;6,2;934566;2;4041319;eur;;;;;;;;;
2012062;MERCREDI;23/05/2012;23/07/2012;19;1;35;49;3;9;1-3-19-35-49+9;0;0;1;219951,9;475;996,5;22684;9;300296;4,8;357833;2;3601921;eur;;;;;;;;;
2012061;LUNDI   ;21/05/2012;21/07/2012;37;45;23;19;7;10;7-19-23-37-45+10;0;0;2;78094,3;428;785,3;16039;9;221401;4,7;176174;2;7378409;eur;;;;;;;;;
2012060;SAMEDI  ;19/05/2012;19/07/2012;11;23;48;24;42;2;11-23-24-42-48+2;1;17000000;1;342893,2;616;1197,9;31021;10,3;458582;4,9;504423;2;5436456;eur;;;;;;;;;
2012059;MERCREDI;16/05/2012;16/07/2012;21;49;22;15;31;1;15-21-22-31-49+1;0;0;1;268926,2;510;1134,8;25014;10;354988;5;364086;2;3738219;eur;;;;;;;;;
2012058;LUNDI   ;14/05/2012;14/07/2012;26;11;3;22;43;6;3-11-22-26-43+6;0;0;3;66460,4;605;709,2;23763;7,8;298781;4,4;366414;2;6215467;eur;;;;;;;;;
2012057;SAMEDI  ;12/05/2012;12/07/2012;6;34;22;20;19;5;6-19-20-22-34+5;0;0;0;0;678;1617,8;32906;9,8;475562;4,8;882757;2;6952178;eur;;;;;;;;;
2012056;MERCREDI;09/05/2012;09/07/2012;36;26;18;41;32;4;18-26-32-36-41+4;0;0;2;124639;395;1358,2;17365;13,3;253221;6,5;452220;2;9535098;eur;;;;;;;;;
2012055;LUNDI   ;07/05/2012;07/07/2012;21;13;26;46;12;10;12-13-21-26-46+10;0;0;0;0;504;1190,3;21125;8,4;283979;4,4;227101;2;3341989;eur;;;;;;;;;
2012054;SAMEDI  ;05/05/2012;05/07/2012;21;10;37;8;11;9;8-10-11-21-37+9;0;0;1;341047,4;778;943,4;37805;8,4;517165;4,3;573402;2;1835484;eur;;;;;;;;;
2012053;MERCREDI;02/05/2012;02/07/2012;35;26;29;3;38;1;3-26-29-35-38+1;0;0;1;236135,4;315;1613,3;16677;13,2;267376;5,8;317050;2;4600810;eur;;;;;;;;;
2012052;LUNDI   ;30/04/2012;30/06/2012;39;22;32;18;4;4;4-18-22-32-39+4;0;0;2;92870;298;1341,4;14137;12,2;219940;5,6;343024;2;323887;eur;;;;;;;;;
2012051;SAMEDI  ;28/04/2012;28/06/2012;48;22;10;2;37;4;2-10-22-37-48+4;0;0;5;65755,9;766;923,7;30105;10,1;422150;5,1;628222;2;2211532;eur;;;;;;;;;
2012050;MERCREDI;25/04/2012;25/06/2012;44;15;20;30;29;7;15-20-29-30-44+7;0;0;0;0;443;1671,4;19101;11,4;284876;5,4;749669;2;9846115;eur;;;;;;;;;
2012049;LUNDI   ;23/04/2012;23/06/2012;33;9;34;45;24;6;9-24-33-34-45+6;0;0;0;0;259;2015,3;12314;12,5;193043;5,7;299154;2;9644667;eur;;;;;;;;;
2012048;SAMEDI  ;21/04/2012;21/06/2012;41;3;48;31;18;10;3-18-31-41-48+10;0;0;1;322937,4;438;1586,7;23359;12,8;369819;5,8;372536;2;8350213;eur;;;;;;;;;
2012047;MERCREDI;18/04/2012;18/06/2012;34;5;3;20;24;3;3-5-20-24-34+3;0;0;1;229753,6;437;1131,5;21912;9,7;324897;4,7;463436;2;2014906;eur;;;;;;;;;
2012046;LUNDI   ;16/04/2012;16/06/2012;2;21;13;1;16;2;1-2-13-16-21+2;0;0;1;163284;509;690,4;20008;7,6;254877;4,2;235811;2;7187338;eur;;;;;;;;;
2012045;SAMEDI  ;14/04/2012;14/06/2012;1;22;45;40;3;1;1-3-22-40-45+1;0;0;1;305757,2;495;1329,3;24590;11,5;389177;5,2;383810;2;1310165;eur;;;;;;;;;
2012044;MERCREDI;11/04/2012;11/06/2012;49;27;15;29;19;1;15-19-27-29-49+1;0;0;2;112556,2;587;825,3;26153;8;320721;4,6;301545;2;3095767;eur;;;;;;;;;
2012043;LUNDI   ;09/04/2012;09/06/2012;26;14;31;33;2;10;2-14-26-31-33+10;0;0;1;138644,6;241;1238,1;11493;11,2;169089;5,4;156597;2;7152295;eur;;;;;;;;;
2012042;SAMEDI  ;07/04/2012;07/06/2012;46;19;45;42;47;8;19-42-45-46-47+8;0;0;3;105625,8;373;1828,3;21050;14;323922;6,5;602009;2;7600509;eur;;;;;;;;;
2012041;MERCREDI;04/04/2012;04/06/2012;36;40;27;38;11;8;11-27-36-38-40+8;1;3000000;0;0;399;1825,7;17472;12,3;269697;5,7;424337;2;6031615;eur;;;;;;;;;
2012040;LUNDI   ;02/04/2012;02/06/2012;33;23;3;19;39;2;3-19-23-33-39+2;0;0;1;160249;361;955,3;15173;9,8;211600;5;259950;2;4392817;eur;;;;;;;;;
2012039;SAMEDI  ;31/03/2012;31/05/2012;16;25;1;26;2;9;1-2-16-25-26+9;1;5000000;5;64298,6;707;978,6;30866;9,7;447715;4,7;520434;2;2418142;eur;;;;;;;;;
2012038;MERCREDI;28/03/2012;28/05/2012;15;20;45;17;4;9;4-15-17-20-45+9;0;0;1;227099,3;483;1011,9;21568;9,8;307079;4,9;367431;2;5810617;eur;;;;;;;;;
2012037;LUNDI   ;26/03/2012;26/05/2012;36;14;49;29;13;6;13-14-29-36-49+6;0;0;0;0;290;1739,4;13060;11,4;200381;5,3;291987;2;7091960;eur;;;;;;;;;
2012036;SAMEDI  ;24/03/2012;24/05/2012;48;8;18;13;11;8;8-11-13-18-48+8;0;0;4;76948,4;988;670,4;39399;7,2;484409;4,2;587836;2;4334270;eur;;;;;;;;;
2012035;MERCREDI;21/03/2012;21/05/2012;8;14;43;37;48;5;8-14-37-43-48+5;1;17000000;0;0;434;2097,8;19667;13,6;311732;6,1;704664;2;1000960;eur;;;;;;;;;
2012034;LUNDI   ;19/03/2012;19/05/2012;10;28;4;11;15;4;4-10-11-15-28+4;0;0;2;103128,3;897;494,8;30617;6,2;339762;4;386238;2;5104334;eur;;;;;;;;;
2012033;SAMEDI  ;17/03/2012;17/05/2012;32;14;49;23;13;1;13-14-23-32-49+1;0;0;2;180176,6;653;1187,6;31208;10,7;465591;5,1;477932;2;3364415;eur;;;;;;;;;
2012032;MERCREDI;14/03/2012;14/05/2012;13;7;31;36;43;9;7-13-31-36-43+9;0;0;3;90551,4;741;788,9;27632;9,1;370545;4,8;466841;2;1772476;eur;;;;;;;;;
2012031;LUNDI   ;12/03/2012;12/05/2012;48;25;16;46;14;10;14-16-25-46-48+10;0;0;0;0;324;1977,4;15339;12,3;230782;5,8;246038;2;2374215;eur;;;;;;;;;
2012030;SAMEDI  ;10/03/2012;10/05/2012;2;40;4;44;37;5;2-4-37-40-44+5;0;0;0;0;450;2508,8;24159;13,8;397140;6;870761;2;7799665;eur;;;;;;;;;
2012029;MERCREDI;07/03/2012;07/05/2012;6;39;31;22;16;7;6-16-22-31-39+7;0;0;2;129062,8;457;1215,6;21748;11;321092;5,3;800493;2;6875127;eur;;;;;;;;;
2012028;LUNDI   ;05/03/2012;05/05/2012;31;30;28;34;17;3;17-28-30-31-34+3;0;0;1;187044,9;330;1219,8;14859;11,7;222438;5,6;367190;2;725364;eur;;;;;;;;;
